Category,Review
chinese,i was burping hardcore after i bowled in this cafe. i did the take out thingy again and the owners were super cool with their PPE. Took extra precautions to...
chinese,I'm really happy that they are open now. Stopped by today and only the owner himself working. He said business is really slow because he used to have a lot...
chinese,This place is heart warming and spicy! The taste is so authentic and the portions are great. Owners and chef seem legit and kind. The Mapo Tofu being one of...
chinese,"The best in Williamsburg. Great staff and service, even better food. I am endlessly referring this place to friends who move into town. 

During covid would..."
chinese,This place is too good to be a delivery option but here we are and it sticks the landing. Every time we order from here we try something new and are never...
chinese,"Ordered takeout and it arrived on time, was still hotel and delicious. One of the best Chinese takeout options in BK!"
chinese,"My best friend and i came here for hotpot before covid happened.. and it was called little sheep, not happy lamb. The broth is so flavorful and everythin..."
chinese,"Jando recommend this place and I ended up going there, where I enjoyed one of the most suculent hot-pot experiences, among a great crowd and with really..."
chinese,"They have a good lunch special deal! I have not found too much information on yelp, so I figured the I could writeskemthjnh to be helpful. Lunch special is..."
chinese,We had an excellent experience dining outdoors last night at Hwa Yuan. They have done an incredible job of preserving the elegance of the dining experience...
chinese,"Lots of outdoor dining seating and their Peking duck continues to be my absolute favorite! I ordered takeout and the duck had crispy skin, thin crepes,..."
chinese,"We had a wonderful experience at Hwa Yuan. The restaurant has done a wonderful job of bringing its elegant restaurant outside, and the owner and his team..."
chinese,"This is my second time ordering delivery from Flor de Mayo.  I really enjoy the Peruvian chicken, rice and beans are delicious. My food was delivered fast...."
chinese,We are loyal patrons of this location so while quarantine we did miss it alot!. We were so happy to see that they were open for out door dinning. Highly...
chinese,Waste of time and money ! I should've just stood home and ordered Chinese food ! Made me sit outside with my mother in law and my new born baby in the...
chinese,"I still give them 5 stars even though I waited an hour for my order. They open at 6, I arrived there a little after 6. I was the first customer, at least..."
chinese,"New York is never short of Chinese food restaurants, but it is still hard to find places with good food, good service, good atmosphere, and sophisticated..."
chinese,"From the food to the interior, I had the best time here. Hunan Slurp is one of the many places popping up that puts a spin on traditional Chinese cuisine...."
chinese,"Covid update: they're open! 

Strict menu of only dumplings right now. 
Minimum order is 5$ for 17 dumplings.
I grabbed a bag of 30 frozen for $6 :) 
Not..."
chinese,"Small place with just a few items on the menu. In post covid times, they are only serving fried pork dumplings in small or large portions. For just $5, I..."
chinese,"The dumplings are very good, they are what you would expect from a solid, no frills Chinatown dumpling spot (a lot of delicious filling and enough dough to..."
chinese,"There aren't too many places these days that serve fried dumplings the way I like - freshly fried, perfectly crispy on the outside, juicy and flavorful on..."
chinese,"02/16/20 Update

Still the best place around -- and in all of New York; anyone who thinks otherwise can fight me on this.

Despite the influx of hipsters..."
chinese,Little hole in the walls i swear are half the time THE BEST eaaaats no joke! We needed to eat somewhere for breakfast and to kill some time. Nothing fancy...
chinese,I order delivery from here every Sunday. Soup noodles are amazing and pork belly is great too. Generally very fast and reliable for delivery. Love this spot !
chinese,"I ordered quite a few times for takeout during covid-lockdown. The food is pretty good, plenty of authentic options, and the delivery is very fast. I like..."
chinese,I've tried this place several times now that my go to Chinese place in my neighborhood is closed due to coronavirus. They have decent food and relatively...
chinese,"Still amazing. Glad to see her back in business!

Someone messed up this her Yelp page, and now you have reviews for the inferior cart on Canal St. mixed in..."
chinese,"I grew up on this stuff!

Rice noodles and fish balls! Every time my mom would go to Chinatown, she would bring a huge container and it seemed like it was..."
chinese,"I love street foods and especially those that specialize in a few items because it is usually fresher and tastier. 

This cart offers: congee, noodles, fish..."
chinese,"ordered baked pork cutlet on rice (with tomato sauce), about 9 bucks.
take-out.

first, it is authentic hong kong style dish.

overall, the layer of flavors..."
chinese,"We ordered a baked Portugese chicken via Seamless, and I requested to have it made with spaghetti instead of rice. When our delivery came, I noticed that..."
chinese,Ordered the pork chop with spaghetti to go. They give a fair amount of spaghetti and pork chop here. The pork chop wasn't as crispy as I expected...maybe...
chinese,You MUST get the July monthly special (Emmy Burger dumplings). As of 8/22 they still have them so I'm hoping this might become a new addition to their...
chinese,"Mimi Cheng's is just the best - to pick up, frozen, always!!! We have brought these dumplings to parties or just enjoyed at home! The hardest part is..."
chinese,My favorite takeout spot of all time.  These sisters make kick ass dumplings and noods.  Their social consciousness is also beyond admirable as they now...
